r2,max_error,mean_absolute_error,mean_squared_error,file,encode,model
-0.05226815555395503,0.8604820037759124,0.310296871177886,0.19019528296369956,i_n_v_s.npy,True,linear
-0.06181499697846782,0.9208746285782471,0.3042105965703449,0.19192085471702217,o_c_x_t.npy,True,linear
-0.05427052915844377,0.8622883480439,0.3106163828379822,0.19055720783265495,o_n_x_s.npy,True,linear
-0.05280714524243524,0.8617132002492379,0.31026565006835816,0.1902927042301077,i_n_-_s.npy,True,linear
-0.048762281833104826,0.8595172417416843,0.3110918314529513,0.18956160357232704,o_c_x_s.npy,True,linear
-0.051259212998201686,0.8600762406118926,0.3109781985211349,0.1900129186928882,o_c_-_s.npy,True,linear
-0.38242639270503953,1.3678722060313175,0.33311735142572924,0.24987069840444268,o_c_x_-.npy,True,linear
-0.275926414868646,1.1957306712739872,0.3110721401460928,0.2306210486708563,i_c_x_-.npy,True,linear
-0.03952915255882217,0.855122763124766,0.31232672526975075,0.18789273463840203,i_c_-_s.npy,True,linear
-0.05389224834265405,0.8667386747004128,0.31132025993974777,0.19048883436110292,o_c_v_p.npy,True,linear
-0.17944425033678435,1.0178122551648303,0.2748618967294408,0.21318209787943254,i_c_-_-.npy,True,linear
-0.007356585766062906,0.9236062217884081,0.30407206741806636,0.18207761003112352,o_c_-_t.npy,True,linear
-0.052295069102709535,0.8608334178706288,0.3102957639873396,0.19020014753172237,i_n_x_s.npy,True,linear
-0.05087837128190609,0.8645836653293801,0.3133340692763625,0.18994408234389015,o_n_-_s.npy,True,linear
-0.3592089620835246,1.345692382920733,0.31125188953235255,0.24567419605526306,o_c_-_-.npy,True,linear
-0.43878691570636463,1.4926554219438657,0.31939101093527666,0.26005774584443286,o_n_v_-.npy,True,linear
-0.05073135491310121,0.885606686020491,0.31382594003202846,0.18991750944066435,o_n_-_p.npy,True,linear
-0.056986977809062145,0.9266209156514501,0.31611299925792524,0.19104820028266284,i_c_-_t.npy,True,linear
-0.45761619774155204,1.5207513696934811,0.31899528712812925,0.263461099453286,o_n_-_-.npy,False,linear
-0.08611865175929978,0.9846153408288956,0.3242582233720704,0.19631368982629996,o_n_x_t.npy,False,linear
-0.09613454883894934,0.9182713478803635,0.3145343404459326,0.1981240424147962,o_c_v_t.npy,False,linear
-0.05595612150604179,0.8788837045431137,0.3089977528311704,0.19086187514756012,i_c_v_t.npy,False,linear
-0.47024550283582744,1.4910949416998347,0.33439666768197823,0.2657438201109078,o_n_x_p.npy,False,linear
-0.03144539659961065,0.9735632538795471,0.3018675297498703,0.18643161254328136,o_n_-_t.npy,False,linear
-0.21149671585203667,1.0664437915748815,0.28573229866798494,0.21897551443031957,i_n_-_-.npy,False,linear
-0.02359395864096281,0.9413693845272064,0.3111492940469792,0.18501248144410748,i_n_v_t.npy,False,linear
-0.510711704562568,1.2742555026227338,0.34085592399148906,0.27305800200195995,i_c_v_p.npy,False,linear
-0.5527274311806349,1.3810815989995422,0.3469352237725744,0.28065225729788473,i_n_v_p.npy,False,linear
-0.2108720485458393,1.059098980939687,0.2855729335380937,0.21886260711250968,i_n_-_p.npy,False,linear
-0.5066583012876362,1.4762531040077498,0.3103512029330006,0.272325357781214,i_c_x_p.npy,False,linear
-0.46221368182468026,1.5153613866162816,0.32104888891064826,0.26429208514975167,o_c_-_p.npy,False,linear
-0.4067784385032245,1.4406266623881694,0.3300212715443362,0.25427228008957165,o_c_x_p.npy,False,linear
-0.2139520099560317,1.0151540711163005,0.2851963522668955,0.21941930373859014,i_c_-_p.npy,False,linear
-0.5527727254352035,1.3810317040297815,0.3469371769354992,0.2806604441402964,i_n_v_-.npy,False,linear
-0.20003293778100417,0.9574081748723984,0.33176630539329427,0.2169034603606939,i_n_x_t.npy,False,linear
-0.02077622107183541,0.990800678730011,0.30384914773075206,0.1845031812325131,o_n_v_t.npy,False,linear
-0.5109185877672784,1.2741268772826455,0.3408695816111744,0.27309539571139857,i_c_v_-.npy,False,linear
-0.6769716024395589,1.6148786311133017,0.3328810385200773,0.30310913312792576,i_n_x_p.npy,False,linear
-17.263881023613717,7.025874048991682,1.1588498671429222,3.3011585506670214,i_c_v_s.npy,False,linear
-0.4764239328190911,1.5609178641050092,0.32524429875352334,0.26686055849430934,o_n_v_p.npy,False,linear
-8.536920343517803,5.492237075643484,0.8731831436899273,1.7237785385444222,o_c_v_s.npy,False,linear
-0.4718789128085559,1.5477715885805676,0.3227732257599928,0.26603905556996743,o_c_v_-.npy,False,linear
-0.4719342548122525,1.5004461756174021,0.33442331760521565,0.26604905852215915,o_n_x_-.npy,False,linear
-48.70038669905293,16.22863946813959,1.3866942365265889,8.983241640202777,i_c_x_s.npy,False,linear
-29.19908929688057,7.366389341132585,1.6372803497781365,5.458422649920932,o_n_v_s.npy,False,linear
-0.08627955775310481,0.9686529338359833,0.31938509564650686,0.196342773250388,i_c_x_t.npy,False,linear
-0.08741269489374037,0.9714065119624138,0.3023393595297086,0.19654758543439482,i_n_-_t.npy,False,linear
-0.6767866832205254,1.614992181447133,0.3328446669525499,0.3030757093632666,i_n_x_-.npy,False,linear
-80.9911669297833,14.822574205176807,2.483723101592563,14.819733080798779,i_n_v_s.npy,False,linear
-0.05963694154941135,1.026848167181015,0.3163942251550524,0.19152717572326614,o_c_x_t.npy,False,linear
-77.71384645579316,15.103074007256087,2.599242450849517,14.227364213962609,o_n_x_s.npy,False,linear
-74.31152588400782,12.340445585083216,2.2942904562346245,13.612401839145456,i_n_-_s.npy,False,linear
-24.86274191692165,6.973735175041352,1.5632196333446864,4.674636870025311,o_c_x_s.npy,False,linear
-21.101169544491793,5.976724692208819,1.3380213329976594,3.9947404786096654,o_c_-_s.npy,False,linear
-0.41806966690476033,1.470849790089181,0.33061139289398067,0.2563131461649185,o_c_x_-.npy,False,linear
-0.5066445432058015,1.4762715957199766,0.31034909963115503,0.2723228710365056,i_c_x_-.npy,False,linear
-27.402410759529445,12.32170709274942,1.0975016266150448,5.133676737006359,i_c_-_s.npy,False,linear
-0.4713514755631527,1.5474071707314379,0.3227827838688561,0.26594372238364455,o_c_v_p.npy,False,linear
-0.21290960942813264,1.0151564975593643,0.2850893156675914,0.21923089200882448,i_c_-_-.npy,False,linear
-0.07500164057356784,0.9680571854114532,0.319572461278815,0.19430431315076255,o_c_-_t.npy,False,linear
-33.39724010657129,5.21681148506832,1.9524500335007218,6.217229686852565,i_n_x_s.npy,False,linear
-37.294513676311546,7.6368933389353195,2.054089811177995,6.92165378775437,o_n_-_s.npy,False,linear
-0.4659880871168711,1.5314594419346679,0.32033632462920203,0.26497430106475295,o_c_-_-.npy,False,linear
-0.4793717408925249,1.5657935664422515,0.3252753677800261,0.26739336867932745,o_n_v_-.npy,False,linear
-0.45801049705082475,1.5192521762344824,0.31906169566913267,0.26353236823425563,o_n_-_p.npy,False,linear
0.042576047003010764,0.9750616550445557,0.2921556001038928,0.17305239039627016,i_c_-_t.npy,False,linear
-0.032285578544061666,0.998,0.23352631578947367,0.18658347368421052,o_n_-_-.npy,False,rf
-0.4708498390804605,1.0,0.36494736842105263,0.265853052631579,o_n_x_t.npy,False,rf
-0.1379011187739465,0.99,0.31347368421052635,0.20567326315789472,o_c_v_t.npy,False,rf
-0.1861258850574714,0.966,0.33078947368421047,0.21438978947368417,i_c_v_t.npy,False,rf
-0.05396334099616884,0.956,0.2790526315789474,0.19050168421052632,o_n_x_p.npy,False,rf
-0.08505054406130297,0.998,0.28063157894736845,0.19612063157894735,o_n_-_t.npy,False,rf
-0.006504980842912067,0.998,0.23173684210526319,0.1819236842105263,i_n_-_-.npy,False,rf
-0.14383843678160946,0.996,0.32931578947368423,0.20674642105263158,i_n_v_t.npy,False,rf
0.09004472030651312,0.992,0.26899999999999996,0.16447252631578949,i_c_v_p.npy,False,rf
-0.13777532567049855,0.978,0.30252631578947364,0.20565052631578948,i_n_v_p.npy,False,rf
-0.07334829118773989,0.984,0.2883157894736842,0.19400547368421053,i_n_-_p.npy,False,rf
-0.03529762452107299,0.982,0.29478947368421055,0.1871278947368421,i_c_x_p.npy,False,rf
0.06812818390804587,0.876,0.30536842105263157,0.1684338947368421,o_c_-_p.npy,False,rf
0.06207846743294998,0.926,0.2874736842105263,0.16952736842105262,o_c_x_p.npy,False,rf
-0.010766222222222233,0.986,0.27663157894736834,0.18269389473684206,i_c_-_p.npy,False,rf
-0.09744349425287391,1.0,0.2622105263157895,0.19836063157894737,i_n_v_-.npy,False,rf
-0.2734309578544065,1.0,0.34731578947368413,0.23017,i_n_x_t.npy,False,rf
-0.09814467432950225,0.922,0.32757894736842114,0.19848736842105263,o_n_v_t.npy,False,rf
-0.12230335632183942,1.0,0.26005263157894737,0.20285399999999998,i_c_v_-.npy,False,rf
-0.08179506513409973,0.99,0.3166315789473684,0.19553221052631575,i_n_x_p.npy,False,rf
-0.2216280766283525,0.998,0.29789473684210527,0.22080673684210522,i_c_v_s.npy,False,rf
0.07674209961685796,0.906,0.2864736842105263,0.16687694736842107,o_n_v_p.npy,False,rf
-0.20203463601532623,1.0,0.2810526315789474,0.21726526315789477,o_c_v_s.npy,False,rf
-0.03820251340996195,0.992,0.23963157894736836,0.18765294736842106,o_c_v_-.npy,False,rf
-0.019688214559387296,0.99,0.23736842105263156,0.18430652631578948,o_n_x_-.npy,False,rf
-0.22693701149425327,0.998,0.29252631578947375,0.2217663157894737,i_c_x_s.npy,False,rf
0.0009785440613024887,1.0,0.23921052631578946,0.1805710526315789,o_n_v_s.npy,False,rf
-0.3216714482758627,1.0,0.34626315789473683,0.23888936842105266,i_c_x_t.npy,False,rf
-0.0231184061302685,0.9319999999999999,0.30200000000000005,0.18492652631578946,i_n_-_t.npy,False,rf
-0.09797403831417628,1.0,0.25415789473684214,0.19845652631578944,i_n_x_-.npy,False,rf
-0.0202362298850578,0.998,0.26299999999999996,0.18440557894736842,i_n_v_s.npy,False,rf
-0.02710068965517287,1.0,0.29989473684210527,0.1856463157894737,o_c_x_t.npy,False,rf
-0.09602366283524932,0.994,0.2651578947368421,0.198104,o_n_x_s.npy,False,rf
0.009001846637183175,0.9426460480185347,0.2719258105150411,0.17912085735989966,i_n_-_s.npy,False,rf
0.03597290421455912,0.998,0.24136842105263154,0.1742458947368421,o_c_x_s.npy,False,rf
-0.2518061915708816,1.0,0.28384210526315784,0.22626136842105263,o_c_-_s.npy,False,rf
-0.023876076628352783,0.998,0.2376315789473685,0.18506347368421053,o_c_x_-.npy,False,rf
-0.11183573946360181,1.0,0.25363157894736843,0.200962,i_c_x_-.npy,False,rf
-0.0629265763753808,0.998,0.25666940415965184,0.19212177038363873,i_c_-_s.npy,False,rf
0.09341667432950185,0.912,0.2600526315789474,0.1638630526315789,o_c_v_p.npy,False,rf
-0.061731065134100094,0.998,0.2413684210526316,0.19190568421052634,i_c_-_-.npy,False,rf
-0.10910381609195419,0.984,0.3208421052631579,0.20046821052631575,o_c_-_t.npy,False,rf
0.04210822988505736,0.996,0.21868421052631576,0.17313694736842103,i_n_x_s.npy,False,rf
-0.14013161685823783,1.0,0.27799999999999997,0.20607642105263158,o_n_-_s.npy,False,rf
-0.055334252873563416,1.0,0.2378947368421052,0.1907494736842105,o_c_-_-.npy,False,rf
-0.02353305747126444,0.994,0.23957894736842109,0.1850014736842105,o_n_v_-.npy,False,rf
0.0668883065134096,0.914,0.3043684210526315,0.168658,o_n_-_p.npy,False,rf
0.21303368582375448,0.896,0.2510526315789473,0.14224252631578949,i_c_-_t.npy,False,rf
-0.021589670498084468,0.992,0.23110526315789479,0.18465021052631578,o_n_-_-.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_n_x_t.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_c_v_t.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_c_v_t.npy,True,rf
-0.3103471570881231,1.0,0.23694736842105263,0.23684252631578948,o_n_x_p.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_n_-_t.npy,True,rf
0.0013617471264365522,1.0,0.23468421052631572,0.1805017894736842,i_n_-_-.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_n_v_t.npy,True,rf
-0.3239776551724143,1.0,0.24489473684210528,0.2393062105263158,i_c_v_p.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_n_v_p.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_n_-_p.npy,True,rf
-0.31035006896551764,1.0,0.23700000000000002,0.23684305263157893,i_c_x_p.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_c_-_p.npy,True,rf
-0.2999156475095788,1.0,0.23800000000000002,0.23495705263157893,o_c_x_p.npy,True,rf
-0.3103599693486594,1.0,0.23715789473684212,0.23684484210526316,i_c_-_p.npy,True,rf
-0.09373376245210752,1.0,0.26094736842105254,0.1976901052631579,i_n_v_-.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_n_x_t.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_n_v_t.npy,True,rf
-0.05502093486590076,1.0,0.25199999999999995,0.19069284210526316,i_c_v_-.npy,True,rf
-0.2336552950191575,1.0,0.23157894736842108,0.22298063157894737,i_n_x_p.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_c_v_s.npy,True,rf
-0.31035938697318044,1.0,0.23710526315789474,0.23684473684210525,o_n_v_p.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_c_v_s.npy,True,rf
-0.04810813793103441,0.998,0.236,0.18944336842105258,o_c_v_-.npy,True,rf
-0.04908944061302711,0.996,0.24099999999999988,0.1896207368421053,o_n_x_-.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_c_x_s.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_n_v_s.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_c_x_t.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_n_-_t.npy,True,rf
-0.09478495019157074,0.998,0.25268421052631584,0.19788010526315783,i_n_x_-.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_n_v_s.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_c_x_t.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_n_x_s.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_n_-_s.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_c_x_s.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_c_-_s.npy,True,rf
-0.023038620689655342,0.992,0.2337368421052632,0.18491210526315788,o_c_x_-.npy,True,rf
-0.06416481226053672,1.0,0.2503684210526316,0.19234557894736845,i_c_x_-.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_c_-_s.npy,True,rf
-0.3103657931034487,1.0,0.23736842105263156,0.23684589473684212,o_c_v_p.npy,True,rf
-0.021428934865900473,0.998,0.23373684210526316,0.18462115789473682,i_c_-_-.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_c_-_t.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_n_x_s.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_n_-_s.npy,True,rf
-0.04506173180076645,0.998,0.2308947368421053,0.18889273684210525,o_c_-_-.npy,True,rf
-0.05985698084291213,0.998,0.2390526315789474,0.19156694736842103,o_n_v_-.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,o_n_-_p.npy,True,rf
-0.3103448275862073,1.0,0.23684210526315788,0.23684210526315788,i_c_-_t.npy,True,rf
0.00494508788648973,0.902090573041211,0.2857456735575395,0.17985410807591837,o_n_-_-.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,o_n_x_t.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,o_c_v_t.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,i_c_v_t.npy,False,svm
0.0023001139735570053,0.786083250177123,0.34703183324674713,0.1803321816155828,o_n_x_p.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,o_n_-_t.npy,False,svm
-0.01563207540089273,0.9017408074040056,0.28632313418441485,0.18357338758977348,i_n_-_-.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,i_n_v_t.npy,False,svm
-0.003517361564395749,0.7883720930232557,0.3482252141982865,0.18138367823289975,i_c_v_p.npy,False,svm
0.0642865541517651,0.8522484362538904,0.33151151528535955,0.16912826133406456,i_n_v_p.npy,False,svm
0.00051940222302993,0.8006638531075049,0.3466434923565439,0.1806540415649509,i_n_-_p.npy,False,svm
-0.0035173615582613227,0.7883720930012679,0.348225214209859,0.18138367823179094,i_c_x_p.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,o_c_-_p.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,o_c_x_p.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,i_c_-_p.npy,False,svm
0.07400671680172766,0.9032414354199839,0.26876180248014625,0.16737136212932757,i_n_v_-.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,i_n_x_t.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,o_n_v_t.npy,False,svm
0.04625012494451841,0.8227832401388446,0.33368602774351386,0.17238830844146857,i_c_v_-.npy,False,svm
0.057680912828381725,0.8788269646497346,0.3227308277505935,0.17032221727963456,i_n_x_p.npy,False,svm
-0.10360146440268592,0.9000001703574508,0.28947362559777007,0.1994736718899591,i_c_v_s.npy,False,svm
-0.0018905890522087354,0.788140379743143,0.3476464915016193,0.1810896424810432,o_n_v_p.npy,False,svm
-0.10307435247725927,0.8997526339417826,0.28962907876550115,0.1993783975045461,o_c_v_s.npy,False,svm
0.007026448211895353,0.7862168881501205,0.34468002414600724,0.17947790652125709,o_c_v_-.npy,False,svm
0.08696441027081181,0.9083935796959168,0.2749295276228629,0.1650292859552064,o_n_x_-.npy,False,svm
-0.1036009466985861,0.9000004043630733,0.28947360869593414,0.1994735783160186,i_c_x_s.npy,False,svm
-0.10357093873444545,0.8999858199231663,0.2894826078088264,0.19946815443884364,o_n_v_s.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,i_c_x_t.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,i_n_-_t.npy,False,svm
0.10134567854651166,0.9030395716095779,0.2631571533028228,0.16242990159235485,i_n_x_-.npy,False,svm
-0.10360153304697861,0.9000000066320161,0.2894736830415573,0.19947368429727239,i_n_v_s.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,o_c_x_t.npy,False,svm
-0.10360108295426174,0.9000000194072343,0.2894758074561701,0.1994736029439489,o_n_x_s.npy,False,svm
-0.10360153256712779,0.9000000000001487,0.28947368421045566,0.19947368421054035,i_n_-_s.npy,False,svm
-0.10360586904099223,0.900016807348685,0.2894632000940135,0.19947446801918206,o_c_x_s.npy,False,svm
-0.10389888364748567,0.9001959344520617,0.2893716221343368,0.19952742980054966,o_c_-_s.npy,False,svm
0.00886389837883561,0.7854097776372193,0.34451923412859015,0.17914579122099988,o_c_x_-.npy,False,svm
0.014961387552044902,0.8768075496910042,0.3395298012479909,0.1780436827208561,i_c_x_-.npy,False,svm
-0.1036015326029176,0.9000000000569524,0.28947368419027303,0.19947368421700928,i_c_-_s.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,o_c_v_p.npy,False,svm
0.18237052815793375,0.894191689192011,0.2918448312345784,0.1477848283592654,i_c_-_-.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,o_c_-_t.npy,False,svm
-0.1036015180701717,0.9000001012213137,0.2894736576596116,0.19947368159024564,i_n_x_s.npy,False,svm
-0.1036445030183415,0.9000283649044151,0.2894588993454802,0.19948145103032344,o_n_-_s.npy,False,svm
0.022292131532894,0.8029340846805588,0.3382968471166988,0.17671866597639516,o_c_-_-.npy,False,svm
0.05745006363389349,0.9094084442053486,0.2789577892543386,0.1703639427919347,o_n_v_-.npy,False,svm
-0.002617288861681555,0.7883662100710037,0.34783232362447625,0.18122099196184127,o_n_-_p.npy,False,svm
-0.003517361564395305,0.7883720930232562,0.34822521419828634,0.18138367823289966,i_c_-_t.npy,False,svm
-0.06416132554286413,0.9005740543795495,0.2882677846956742,0.19234494873039298,o_n_-_-.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,o_n_x_t.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,o_c_v_t.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,i_c_v_t.npy,True,svm
-0.09973233960378702,0.8974431587799392,0.29084171828224753,0.19877433562090605,o_n_x_p.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,o_n_-_t.npy,True,svm
-0.05735245553275892,0.9007786972563336,0.2880861085497008,0.19111425962191828,i_n_-_-.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,i_n_v_t.npy,True,svm
-0.09974047204709602,0.8974451690176267,0.2908464048456811,0.1987758055431385,i_c_v_p.npy,True,svm
-0.09974758577499943,0.8974526903507414,0.29083705336430343,0.19877709133467783,i_n_v_p.npy,True,svm
-0.09972277222061798,0.8974314887716631,0.2908415372093412,0.19877260633627508,i_n_-_p.npy,True,svm
-0.09975272062961227,0.897464514050452,0.29085070332150753,0.1987780194489811,i_c_x_p.npy,True,svm
-0.09968296805152588,0.8974043271003918,0.2908334347051606,0.19876541181540733,o_c_-_p.npy,True,svm
-0.09971424243016203,0.8975019499303122,0.29084631781083864,0.19877106459437133,o_c_x_p.npy,True,svm
-0.09973479925992446,0.8974345132623505,0.29084345964632446,0.1987747801986428,i_c_-_p.npy,True,svm
0.00478323023520566,0.9035532909191154,0.27675179339404865,0.1798833635101186,i_n_v_-.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,i_n_x_t.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,o_n_v_t.npy,True,svm
0.005009497702092358,0.9022129064019142,0.2769298526783105,0.1798424661355636,i_c_v_-.npy,True,svm
-0.09963903785184569,0.8974427792987415,0.2908289694601507,0.19875747152308285,i_n_x_p.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,i_c_v_s.npy,True,svm
-0.09970793218584761,0.8974021708772927,0.2908432798209322,0.19876992403082142,o_n_v_p.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,o_c_v_s.npy,True,svm
0.03318300021958276,0.9022421903262458,0.2827686228396099,0.17475016408773464,o_c_v_-.npy,True,svm
0.04161930113577361,0.9034727178706412,0.28126074658977923,0.1732253202240741,o_n_x_-.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,i_c_x_s.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,o_n_v_s.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,i_c_x_t.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,i_n_-_t.npy,True,svm
0.012274470138973426,0.9019041844429782,0.27555083548714226,0.17852933746103036,i_n_x_-.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,i_n_v_s.npy,True,svm
-0.09971018220788941,0.8974054581410162,0.29083923255735994,0.19877033071763092,o_c_x_t.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,o_n_x_s.npy,True,svm
-0.09971018220788941,0.8974054581410164,0.2908392325573599,0.19877033071763095,i_n_-_s.npy,True,svm
